RANK,FILE,SCORE,TIME,MOVES
3,4,0,883.9208019999996,31
7,5,2,883.9193349999997,31
4,2,-6,883.9170309999997,31
5,7,-1,883.9154799999997,31
3,7,1,883.9139719999996,31
0,4,6,883.9121239999996,31
5,5,-1,883.9099139999996,31
7,1,-22,883.9083919999996,31
1,7,-8,883.9068229999996,31
7,5,2,883.9052219999995,31
4,2,-6,883.9036719999996,31
2,3,0,883.9021189999996,31
5,0,-2,883.9006169999997,31
6,7,-6,883.8987889999996,31
2,0,2,883.8969179999996,31
2,2,1,883.8950819999997,31
1,2,26,883.8934229999996,31
0,7,-9,883.8917809999997,31
0,5,1,883.8902149999997,31
1,6,-7,883.8886759999997,31
3,0,0,883.8870699999997,31
1,7,-8,883.8855219999997,31
0,5,1,883.8839019999997,31
6,1,-25,883.8823359999997,31
5,4,-4,883.8803659999996,31
3,3,0,883.8784589999997,31
0,1,22,883.8768339999998,31
3,1,0,883.8752219999998,31
5,2,-7,883.8736019999998,31
6,3,-23,883.8719229999997,31
5,2,-7,883.8692619999997,31
2,0,2,883.8675809999997,31
7,2,-21,883.8659179999997,31
5,6,-2,883.8642189999997,31
4,1,-3,883.8625449999998,31
5,6,-2,883.8597019999999,31
4,7,0,883.8577509999999,31
2,6,2,883.8560509999999,31
2,0,2,883.8534049999998,31
5,2,-7,883.8516279999999,31
2,5,1,883.8499099999999,31
6,0,-2,883.8482369999999,31
1,2,26,883.846546,31
4,1,-3,883.844808,31
7,1,-22,883.8430729999999,31
6,5,2,883.8409919999999,31
0,1,22,883.8391869999999,31
6,2,-27,883.836898,31
0,4,6,883.835095,31
1,4,6,883.8332670000001,31
1,2,26,883.8315010000001,31
1,7,-8,883.8297020000001,31
6,0,-2,883.8279600000001,31
4,5,0,883.8261840000001,31
3,6,1,883.8243280000002,31
7,0,-2,883.8222090000002,31
2,3,0,883.8201250000002,31
7,3,-17,883.8183180000002,31
7,5,2,883.8165030000002,31
1,4,6,883.8147210000003,31
3,1,0,883.8127380000002,31
3,2,0,883.8108230000001,31
4,0,0,883.8089710000002,31
4,4,-3,883.8071350000002,31
4,0,0,883.8052510000002,31
6,4,-1,883.8027960000002,31
3,2,0,883.8006700000002,31
7,0,-2,883.7987980000001,31
2,0,2,883.7962380000001,31
1,3,25,883.7941990000002,31
2,6,2,883.792216,31
2,0,2,883.7903230000001,31
7,7,-6,883.788401,31
2,2,1,883.7864890000001,31
5,4,-4,883.784201,31
5,0,-2,883.7819780000001,31
3,3,0,883.7791430000001,31
2,2,1,883.777085,31
3,3,0,883.7750920000001,31
0,5,1,883.7731500000001,31
4,7,0,883.7711800000001,31
3,5,0,883.7691510000001,31
1,7,-8,883.7658540000001,31
4,7,0,883.763263,31
7,3,-17,883.7610910000001,31
6,7,-6,883.7590500000001,31
6,0,-2,883.7568790000001,31
6,0,-2,883.7537830000002,31
4,5,0,883.7516680000002,31
2,2,1,883.7496300000003,31
4,3,-6,883.7476060000001,31
6,0,-2,883.7448150000001,31
6,4,-1,883.7426720000002,31
6,3,-23,883.7405930000002,31
6,3,-23,883.7384160000003,31
2,0,2,883.7363090000003,31
6,7,-6,883.7342110000004,31
0,4,6,883.7321180000004,31
2,6,2,883.7300290000004,31
5,7,-1,883.7275540000003,31
3,7,1,883.7252050000003,31
0,7,-9,883.7226990000004,31
2,6,2,883.7205010000004,31
5,3,-6,883.7183750000004,31
6,7,-6,883.7162350000004,31
5,0,-2,883.7140700000004,31
1,7,-8,883.7119220000005,31
7,7,-6,883.7097420000005,31
3,4,0,883.7071750000005,31
6,4,-1,883.7050120000005,31
5,0,-2,883.7028410000005,31
0,4,6,883.7006750000005,31
0,7,-9,883.6984250000004,31
2,4,1,883.6962260000004,31
7,3,-17,883.6902600000004,31
7,7,-6,883.6871770000004,31
6,1,-25,883.6848200000005,31
7,1,-22,883.6825880000005,31
5,5,-1,883.6802160000004,31
0,7,-9,883.6779530000003,31
0,6,-8,883.6756850000004,31
4,2,-6,883.6734420000004,31
2,6,2,883.6712130000003,31
3,3,0,883.6679140000002,31
3,1,0,883.6652950000004,31
0,7,-9,883.6622790000004,31
6,1,-25,883.6599010000003,31
4,0,0,883.6575600000003,31
6,4,-1,883.6553100000003,31
5,1,-5,883.6530120000003,31
1,6,-7,883.6506260000003,31
2,6,2,883.6479830000003,31
2,1,2,883.6455790000002,31
3,2,0,883.6432410000003,31
6,5,2,883.6404660000003,31
5,2,-7,883.6374810000003,31
7,3,-17,883.6351030000004,31
4,3,-6,883.6327930000003,31
4,6,0,883.6289680000002,31
6,6,-7,883.6265000000003,31
5,5,-1,883.6241660000003,31
7,0,-2,883.6217060000002,31
3,4,0,883.6193340000003,31
5,3,-6,883.6169830000003,31
3,2,0,883.6146220000003,31
7,0,-2,883.6122910000003,31
1,7,-8,883.6095900000004,31
3,0,0,883.6022380000003,31
3,2,0,883.5998120000003,31
2,0,2,883.5973860000003,31
4,7,0,883.5949730000003,31
3,5,0,883.5925550000003,31
3,1,0,883.5897750000003,31
5,5,-1,883.5870960000002,31
5,5,-1,883.5846600000002,31
1,4,6,883.5822240000002,31
7,5,2,883.5786990000001,31
4,2,-6,883.5761310000003,31
4,6,0,883.5736710000002,31
1,6,-7,883.5710840000002,31
0,4,6,883.5675260000002,31
4,1,-3,883.5649880000002,31
1,6,-7,883.5617190000002,31
3,5,0,883.5591410000002,31
6,6,-7,883.5566670000001,31
3,0,0,883.5541570000001,31
7,0,-2,883.5515380000002,31
3,2,0,883.5480870000001,31
1,7,-8,883.5431440000002,31
4,2,-6,883.5403970000001,31
3,7,1,883.5378730000001,31
5,4,-4,883.5353570000001,31
4,6,0,883.5328450000002,31
6,7,-6,883.5301830000002,31
6,0,-2,883.5272190000002,31
0,6,-8,883.5246920000001,31
0,7,-9,883.5221710000001,31
0,5,1,883.519488,31
6,7,-6,883.516876,31
3,0,0,883.5143,31
4,4,-3,883.5115440000001,31
5,3,-6,883.5085650000001,31
6,1,-25,883.505922,31
5,1,-5,883.503276,31
5,2,-7,883.5006579999999,31
5,4,-4,883.498035,31
1,6,-7,883.495324,31
7,7,-6,883.491339,31
1,6,-7,883.487952,31
0,7,-9,883.485231,31
3,5,0,883.482654,31
4,4,-3,883.480001,31
3,1,0,883.47739,31
2,5,1,883.4744280000001,31
5,1,-5,883.4714520000001,31
4,0,0,883.4687830000001,31
5,7,-1,883.4651300000002,31
3,4,0,883.4622980000001,31
5,4,-4,883.4596050000001,31
2,3,0,883.456931,31
5,1,-5,883.454053,31
5,7,-1,883.451128,31
1,6,-7,883.4477760000001,31
2,1,2,883.4448870000001,31
5,4,-4,883.4421600000002,31
1,4,6,883.4394310000002,31
4,6,0,883.4367130000002,31
1,3,25,883.4329560000002,31
2,5,1,883.4301190000001,31
2,6,2,883.4273690000001,31
0,0,2,883.4245900000001,31
5,4,-4,883.4215010000001,31
6,5,2,883.4186460000001,31
1,2,26,883.4149740000001,31
0,1,22,883.4117940000001,31
3,2,0,883.4078170000001,31
1,6,-7,883.4050000000001,31
1,4,6,883.4021840000001,31
4,4,-3,883.3994150000001,31
6,7,-6,883.395018,31
7,0,-2,883.3910050000001,31
5,7,-1,883.3879100000001,31
6,6,-7,883.3851130000002,31
7,5,2,883.3822760000002,31
6,7,-6,883.3794420000002,31
5,6,-2,883.3764470000002,31
1,7,-8,883.3733670000003,31
7,3,-17,883.3705430000003,31
3,3,0,883.3676360000004,31
7,6,-7,883.3646790000004,31
4,0,0,883.3616730000003,31
5,0,-2,883.3584970000003,31
6,7,-6,883.3554200000003,31
1,2,26,883.3525180000003,31
7,2,-21,883.3495260000002,31
4,6,0,883.3466430000002,31
5,3,-6,883.3437240000002,31
1,6,-7,883.3407200000003,31
5,3,-6,883.3374270000002,31
4,6,0,883.3344440000002,31
4,7,0,883.3314400000003,31
5,3,-6,883.3284700000003,31
2,4,1,883.3214390000002,31
3,0,0,883.3173450000002,31
0,7,-9,883.3141830000002,31
3,4,0,883.3110370000002,31
7,1,-22,883.3076590000002,31
5,5,-1,883.3046530000001,31
6,0,-2,883.3016370000003,31
6,3,-23,883.2979180000002,31
3,7,1,883.2947390000002,31
3,5,0,883.2914400000002,31
4,0,0,883.2884510000002,31
6,5,2,883.2854750000002,31
6,0,-2,883.2824560000001,31
2,2,1,883.2789570000002,31
1,2,26,883.2757600000002,31
6,0,-2,883.2725510000002,31
0,5,1,883.2694520000001,31
5,0,-2,883.2664290000001,31
2,6,2,883.2614490000002,31
2,1,2,883.2578070000001,31
6,6,-7,883.2545860000001,31
0,0,2,883.2514360000001,31
1,7,-8,883.2483440000001,31
7,0,-2,883.2449850000002,31
4,5,0,883.2416890000002,31
1,2,26,883.2385370000002,31
3,1,0,883.2353290000002,31
4,2,-6,883.2322460000003,31
6,5,2,883.2290660000002,31
3,0,0,883.2238370000002,31
2,1,2,883.2202680000001,31
1,4,6,883.2170720000001,31
7,1,-22,883.2139140000003,31
2,0,2,883.2107560000002,31
7,1,-22,883.2075910000002,31
5,2,-7,883.2040890000002,31
5,1,-5,883.1996110000001,31
2,0,2,883.1963330000002,31
2,4,1,883.1931320000002,31
4,2,-6,883.1896610000001,31
3,4,0,883.1860800000002,31
7,0,-2,883.1828780000002,31
5,7,-1,883.1796370000001,31
4,0,0,883.1764270000001,31
7,5,2,883.1732300000001,31
5,3,-6,883.1679660000001,31
5,6,-2,883.164668,31
4,6,0,883.1614330000001,31
6,5,2,883.1581180000001,31
4,1,-3,883.154804,31
6,4,-1,883.1511800000001,31
4,4,-3,883.147721,31
0,6,-8,883.143296,31
6,7,-6,883.139842,31
6,0,-2,883.136533,31
3,7,1,883.132589,31
3,0,0,883.127828,31
6,7,-6,883.124416,31
6,6,-7,883.121018,31
3,3,0,883.117751,31
4,3,-6,883.11431,31
3,7,1,883.110282,31
6,7,-6,883.106902,31
1,6,-7,883.1034030000001,31
4,2,-6,883.099961,31
2,2,1,883.0966249999999,31
6,4,-1,883.09274,31
4,0,0,883.089116,31
6,7,-6,883.084949,31
5,7,-1,883.0815759999999,31
3,2,0,883.0736049999999,31
3,6,1,883.068375,31
6,4,-1,883.064789,31
7,3,-17,883.061365,31
3,2,0,883.057914,31
3,5,0,883.054517,31
5,2,-7,883.0493799999999,31
7,0,-2,883.0458150000001,31
0,1,22,883.042374,31
6,7,-6,883.0389539999999,31
3,5,0,883.0354389999999,31
4,3,-6,883.0296679999999,31
2,2,1,883.0261259999999,31
0,5,1,883.0219239999999,31
4,7,0,883.0180449999999,31
2,2,1,883.0145309999999,31
1,2,26,883.0104489999999,31
5,7,-1,883.0058219999999,31
1,3,25,882.997858,31
1,3,25,882.994238,31
4,4,-3,882.9906239999999,31
1,6,-7,882.9858469999999,31
3,6,1,882.9821859999998,31
0,0,2,882.978583,31
4,1,-3,882.975071,31
2,5,1,882.971563,31
2,4,1,882.9675149999999,31
5,0,-2,882.9638679999999,31
0,7,-9,882.9602379999999,31
7,1,-22,882.9566949999999,31
4,2,-6,882.953012,31
1,6,-7,882.948898,31
6,3,-23,882.943964,31
4,2,-6,882.940299,31
6,7,-6,882.936655,31
5,0,-2,882.927209,31
4,6,0,882.9233489999998,31
5,3,-6,882.9197259999999,31
2,3,0,882.9158599999998,31
7,2,-21,882.9122259999999,31
4,7,0,882.9067759999998,31
0,5,1,882.9031149999998,31
1,3,25,882.8993819999998,31
3,3,0,882.8957129999998,31
3,3,0,882.8920869999998,31
0,1,22,882.8872049999998,31
7,3,-17,882.8832289999997,31
7,7,-6,882.8795279999997,31
4,1,-3,882.8758639999998,31
5,2,-7,882.8722299999997,31
7,5,2,882.8681329999997,31
3,6,1,882.8644139999998,31
4,7,0,882.8591819999998,31
6,0,-2,882.8554189999999,31
7,1,-22,882.8514009999998,31
6,7,-6,882.8474589999998,31
7,5,2,882.8430169999998,31
6,1,-25,882.8389969999998,31
3,4,0,882.8351619999999,31
2,4,1,882.8307419999999,31
1,2,26,882.8269179999999,31
0,6,-8,882.8229899999999,31
5,3,-6,882.8191989999999,31
0,4,6,882.8152329999999,31
7,7,-6,882.8110819999998,31
1,3,25,882.8072939999998,31
5,0,-2,882.8032219999999,31
3,4,0,882.7993029999999,31
2,4,1,882.7948289999998,31
3,5,0,882.7904279999998,31
5,2,-7,882.7863939999999,31
3,6,1,882.7779309999999,31
7,5,2,882.7734019999998,31
2,5,1,882.7693399999998,31
1,4,6,882.7655069999998,31
5,2,-7,882.7616949999998,31
3,1,0,882.7578789999998,31
4,1,-3,882.7523429999998,31
1,4,6,882.7484189999998,31
4,1,-3,882.7443389999999,31
3,7,1,882.7404849999998,31
1,6,-7,882.7360599999998,31
6,2,-27,882.7317449999999,31
6,6,-7,882.7273879999998,31
2,0,2,882.7234629999998,31
1,7,-8,882.7195639999999,31
3,5,0,882.7134469999999,31
4,0,0,882.7094859999999,31
1,3,25,882.7041609999999,31
2,2,1,882.7000029999999,31
3,1,0,882.6957769999999,31
3,4,0,882.6913509999999,31
7,6,-7,882.686239,31
0,4,6,882.6821709999999,31
5,3,-6,882.677613,31
0,0,2,882.67232,31
2,0,2,882.6681920000001,31
0,7,-9,882.664172,31
5,6,-2,882.660263,31
3,4,0,882.654576,31
3,7,1,882.6505380000001,31
0,4,6,882.646517,31
7,3,-17,882.642511,31
3,7,1,882.6378559999999,31
5,4,-4,882.633591,31
6,7,-6,882.625181,31
3,7,1,882.6210659999999,31
2,4,1,882.6167429999999,31
4,4,-3,882.612276,31
5,3,-6,882.6082120000001,31
3,3,0,882.604155,31
7,6,-7,882.600038,31
2,6,2,882.595171,31
3,1,0,882.589781,31
6,1,-25,882.5857340000001,31
1,2,26,882.5816580000001,31
4,0,0,882.5759260000001,31
0,1,22,882.5717420000001,31
5,1,-5,882.5675440000001,31
5,7,-1,882.563388,31
5,1,-5,882.5591880000001,31
1,4,6,882.5551300000002,31
3,6,1,882.5504140000002,31
1,7,-8,882.5462550000002,31
4,6,0,882.5389260000002,31
5,3,-6,882.5337380000002,31
4,0,0,882.5290320000003,31
3,0,0,882.5248010000001,31
1,3,25,882.5201960000002,31
6,6,-7,882.5158180000002,31
1,7,-8,882.5115770000002,31
1,7,-8,882.5074220000001,31
6,5,2,882.5008710000002,31
0,6,-8,882.4966120000001,31
2,1,2,882.4922990000001,31
0,5,1,882.4879900000001,31
3,3,0,882.4823040000001,31
2,5,1,882.476299,31
2,2,1,882.471938,31
2,4,1,882.467704,31
0,5,1,882.457397,31
5,7,-1,882.453143,31
4,2,-6,882.4477999999999,31
4,4,-3,882.4433099999999,31
0,0,2,882.4387959999999,31
3,4,0,882.4343929999999,31
6,3,-23,882.4300059999999,31
7,3,-17,882.425575,31
3,4,0,882.4211399999999,31
1,2,26,882.4166589999999,31
5,7,-1,882.4122819999999,31
4,5,0,882.40703,31
5,3,-6,882.402646,31
2,3,0,882.396894,31
5,5,-1,882.386253,31
6,1,-25,882.381947,31
5,5,-1,882.377273,31
5,4,-4,882.37169,31
4,0,0,882.3669389999999,31
6,0,-2,882.3626289999999,31
6,2,-27,882.3582749999999,31
6,1,-25,882.3537689999999,31
1,7,-8,882.3493699999999,31
4,3,-6,882.3449999999999,31
1,2,26,882.340541,31
4,6,0,882.33067,31
3,1,0,882.326179,31
3,0,0,882.321626,31
6,2,-27,882.316704,31
6,4,-1,882.31053,31
4,3,-6,882.305915,31
3,2,0,882.301496,31
3,0,0,882.2969150000001,31
6,4,-1,882.2922740000001,31
3,1,0,882.2867590000001,31
5,0,-2,882.2819740000001,31
4,1,-3,882.271193,31
3,6,1,882.2652040000002,31
2,2,1,882.2605560000002,31
1,2,26,882.2561280000002,31
1,2,26,882.2508950000002,31
0,4,6,882.2463180000003,31
0,0,2,882.2409330000003,31
0,7,-9,882.2361220000003,31
3,3,0,882.2310410000003,31
2,5,1,882.2264570000003,31
4,1,-3,882.2219820000003,31
6,0,-2,882.2174130000003,31
7,0,-2,882.2124040000003,31
7,7,-6,882.2068650000003,31
4,6,0,882.1976310000003,31
6,2,-27,882.1927720000003,31
6,3,-23,882.1871610000004,31
5,7,-1,882.1825600000003,31
6,5,2,882.1779220000003,31
6,7,-6,882.1732270000003,31
7,5,2,882.1674230000003,31
6,4,-1,882.1616310000004,31
2,5,1,882.1569310000004,31
5,5,-1,882.1523800000003,31
6,4,-1,882.1470650000005,31
5,6,-2,882.1368660000004,31
2,3,0,882.1320970000004,31
2,3,0,882.1264270000004,31
3,5,0,882.1217850000003,31
4,6,0,882.1159600000003,31
2,4,1,882.1112310000003,31
5,4,-4,882.1055230000003,31
4,2,-6,882.0999970000003,31
4,3,-6,882.0948730000003,31
1,4,6,882.0900490000004,31
2,6,2,882.0820300000004,31
7,6,-7,882.0772050000004,31
3,5,0,882.0725730000003,31
6,2,-27,882.0675360000004,31
0,0,2,882.0626810000003,31
4,1,-3,882.0577720000003,31
1,6,-7,882.0528520000004,31
4,2,-6,882.0470390000004,31
4,0,0,882.0411560000003,31
2,6,2,882.0365100000004,31
0,4,6,882.0318280000005,31
5,3,-6,882.0261790000004,31
6,7,-6,882.0214470000004,31
5,2,-7,882.0153910000005,31
3,1,0,882.0105180000005,31
5,3,-6,882.0040870000005,31
5,4,-4,881.9993000000005,31
5,5,-1,881.9943520000005,31
4,7,0,881.9883510000005,31
6,7,-6,881.9833700000005,31
2,3,0,881.9780400000004,31
4,2,-6,881.9732300000004,31
4,0,0,881.9666980000004,31
7,6,-7,881.9617390000004,31
6,3,-23,881.9569400000004,31
2,4,1,881.9519910000004,31
2,1,2,881.9463610000005,31
7,2,-21,881.9415260000005,31
4,5,0,881.9366160000005,31
4,3,-6,881.9302420000005,31
0,5,1,881.9253720000005,31
4,5,0,881.9204770000005,31
5,6,-2,881.9154230000005,31
4,1,-3,881.9104150000005,31
3,5,0,881.9046300000006,31
5,4,-4,881.8996720000006,31
1,2,26,881.8938270000006,31
6,4,-1,881.8875320000006,31
1,4,6,881.8824080000006,31
5,6,-2,881.8770910000006,31
4,1,-3,881.8717360000006,31
6,0,-2,881.8652200000007,31
3,7,1,881.8602080000006,31
5,4,-4,881.8532480000007,31
5,5,-1,881.8470220000007,31
7,3,-17,881.8419710000006,31
5,6,-2,881.8370260000007,31
5,7,-1,881.8307790000007,31
6,2,-27,881.8258090000007,31
0,7,-9,881.8208220000007,31
5,1,-5,881.8148560000006,31
6,6,-7,881.8097460000006,31
4,3,-6,881.8046740000005,31
6,5,2,881.7989270000006,31
2,3,0,881.7919770000007,31
4,6,0,881.7869680000007,31
5,4,-4,881.7819070000007,31
3,6,1,881.7751720000007,31
7,6,-7,881.7701600000007,31
3,2,0,881.7649990000008,31
3,4,0,881.7593810000008,31
2,1,2,881.7540810000007,31
7,1,-22,881.7439700000007,31
4,7,0,881.7381500000007,31
1,7,-8,881.7327780000007,31
7,1,-22,881.7275920000006,31
4,5,0,881.7224300000007,31
0,0,2,881.7162890000006,31
3,1,0,881.7110610000005,31
6,3,-23,881.7048930000005,31
5,6,-2,881.6993470000006,31
1,3,25,881.6925870000006,31
0,7,-9,881.6823110000006,31
0,7,-9,881.6768660000006,31
5,1,-5,881.6713920000005,31
6,7,-6,881.6647420000005,31
2,5,1,881.6594070000006,31
0,7,-9,881.6525540000006,31
5,7,-1,881.6464540000005,31
5,6,-2,881.6410550000005,31
5,6,-2,881.6350330000006,31
3,0,0,881.6242830000007,31
4,4,-3,881.6189790000006,31
5,1,-5,881.6126070000006,31
3,1,0,881.6069420000006,31
6,6,-7,881.6017100000006,31
2,6,2,881.5963070000007,31
3,5,0,881.5906140000006,31
6,0,-2,881.5852590000007,31
6,5,2,881.5747920000007,31
7,3,-17,881.5687790000007,31
2,5,1,881.5633630000008,31
1,2,26,881.5577900000008,31
7,3,-17,881.5520620000008,31
5,7,-1,881.5450890000009,31
2,3,0,881.5397060000008,31
3,4,0,881.5344050000008,31
2,3,0,881.5278710000007,31
2,4,1,881.5224580000007,31
4,3,-6,881.5170440000007,31
7,1,-22,881.5115450000008,31
4,3,-6,881.5048930000007,31
6,5,2,881.4993080000008,31
7,6,-7,881.4919420000008,31
5,6,-2,881.4865170000008,31
7,3,-17,881.4810590000008,31
1,3,25,881.4750810000007,31
3,0,0,881.4695120000008,31
7,2,-21,881.4626150000007,31
6,7,-6,881.4516540000008,31
2,6,2,881.4459570000008,31
7,0,-2,881.4403480000008,31
3,3,0,881.4348750000008,31
7,6,-7,881.4284180000008,31
3,5,0,881.4228360000008,31
0,4,6,881.4173990000007,31
2,6,2,881.4102770000007,31
3,6,1,881.3975400000007,31
7,3,-17,881.3919110000007,31
4,4,-3,881.3848180000007,31
0,7,-9,881.3791020000007,31
4,1,-3,881.3734890000006,31
6,5,2,881.3672930000007,31
2,4,1,881.3615070000006,31
0,7,-9,881.3547040000005,31
3,4,0,881.3491820000006,31
1,4,6,881.3421970000005,31
1,3,25,881.3365930000006,31
7,1,-22,881.3306420000006,31
5,5,-1,881.3248080000005,31
3,3,0,881.3191270000004,31
5,2,-7,881.3137020000004,31
5,7,-1,881.3081850000003,31
6,6,-7,881.3015760000004,31
1,7,-8,881.2908890000003,31
1,3,25,881.2848830000004,31
7,6,-7,881.2784120000003,31
7,3,-17,881.2728520000003,31
3,5,0,881.2654630000003,31
6,6,-7,881.2595650000003,31
1,7,-8,881.2537770000002,31
7,7,-6,881.2469330000002,31
2,1,2,881.2400070000003,31
6,3,-23,881.2343290000003,31
0,0,2,881.2280230000003,31
4,6,0,881.2171630000004,31
0,0,2,881.2114490000004,31
5,5,-1,881.2050110000004,31
2,4,1,881.1991980000004,31
2,0,2,881.1934950000003,31
0,6,-8,881.1872970000004,31
7,1,-22,881.1798990000004,31
2,4,1,881.1741250000003,31
2,2,1,881.1684780000004,31
1,7,-8,881.1627370000004,31
3,4,0,881.1565280000004,31
1,3,25,881.1501540000005,31
2,0,2,881.1442120000004,31
3,2,0,881.1370580000004,31
2,3,0,881.1308530000005,31
6,4,-1,881.1247210000005,31
6,5,2,881.1188520000005,31
7,6,-7,881.1117980000005,31
6,2,-27,881.1060050000004,31
6,3,-23,881.1001530000005,31
7,1,-22,881.0937040000006,31
3,5,0,881.0863870000005,31
5,3,-6,881.0805170000006,31
0,1,22,881.0738980000006,31
6,5,2,881.0680250000006,31
6,2,-27,881.0555090000006,31
4,3,-6,881.0485270000007,31
7,0,-2,881.0414840000007,31
7,1,-22,881.0356940000007,31
2,1,2,881.0290320000007,31
2,2,1,881.0227550000008,31
0,0,2,881.0168390000007,31
6,4,-1,881.0105310000007,31
5,2,-7,881.0043480000006,31
7,2,-21,880.9984920000006,31
0,5,1,880.9925120000007,31
2,1,2,880.9852670000007,31
2,3,0,880.9792370000007,31
3,7,1,880.9720650000007,31
7,0,-2,880.9662030000006,31
7,6,-7,880.9601160000007,31
5,0,-2,880.9534540000006,31
7,5,2,880.9462800000007,31
1,2,26,880.9400250000007,31
6,5,2,880.9334020000007,31
1,6,-7,880.9273160000007,31
7,0,-2,880.9213950000008,31
3,7,1,880.9129120000007,31
5,0,-2,880.9058480000008,31
6,4,-1,880.8998610000008,31
5,6,-2,880.8909580000006,31
6,1,-25,880.8850460000007,31
6,2,-27,880.8790030000007,31
5,7,-1,880.8658360000006,31
4,1,-3,880.8586730000006,31
2,4,1,880.8525170000007,31
4,1,-3,880.8463820000007,31
5,4,-4,880.8404040000007,31
4,3,-6,880.8343500000008,31
7,1,-22,880.8268000000007,31
4,5,0,880.8208120000007,31
1,4,6,880.8147870000007,31
7,6,-7,880.8088420000007,31
6,4,-1,880.8028130000007,31
7,3,-17,880.7968190000008,31
5,0,-2,880.7897350000007,31
1,2,26,880.7825970000008,31
1,7,-8,880.7762240000009,31
7,7,-6,880.7691710000008,31
7,7,-6,880.7626900000009,31
7,2,-21,880.756510000001,31
0,1,22,880.7487820000009,31
1,7,-8,880.7427260000009,31
5,4,-4,880.7366800000009,31
1,6,-7,880.730653000001,31
4,0,0,880.724563000001,31
0,0,2,880.718505000001,31
7,7,-6,880.710776000001,31
3,3,0,880.7046340000011,31
1,2,26,880.6984620000011,31
4,6,0,880.6914750000011,31
5,2,-7,880.683680000001,31
5,0,-2,880.677108000001,31
2,2,1,880.669779000001,31
6,7,-6,880.6636230000009,31
6,6,-7,880.6570990000009,31
3,7,1,880.6508910000009,31
5,5,-1,880.643575000001,31
3,7,1,880.636795000001,31
0,4,6,880.630521000001,31
5,6,-2,880.623757000001,31
7,0,-2,880.6154190000009,31
0,4,6,880.609222000001,31
1,6,-7,880.603011000001,31
3,1,0,880.5943980000009,31
3,2,0,880.587193000001,31
3,5,0,880.580805000001,31
5,2,-7,880.5730510000009,31
6,3,-23,880.5668700000009,31
6,6,-7,880.5590740000008,31
0,5,1,880.5515660000009,31
2,6,2,880.5452050000008,31
3,4,0,880.5380730000008,31
7,1,-22,880.5318130000009,31
4,1,-3,880.5254120000009,31
4,2,-6,880.5121010000009,31
2,2,1,880.505838000001,31
1,2,26,880.4984170000009,31
2,5,1,880.492105000001,31
5,6,-2,880.4859510000009,31
3,3,0,880.4785320000009,31
3,1,0,880.471020000001,31
2,5,1,880.4592650000009,31
4,2,-6,880.451849000001,31
3,3,0,880.4454610000009,31
2,6,2,880.439231000001,31
4,5,0,880.432750000001,31
6,1,-25,880.4263790000009,31
7,3,-17,880.419950000001,31
4,7,0,880.413613000001,31
2,0,2,880.4071910000009,31
7,3,-17,880.3997540000009,31
5,7,-1,880.3934700000009,31
4,5,0,880.387065000001,31
7,7,-6,880.379792000001,31
6,2,-27,880.366869000001,31
1,4,6,880.360522000001,31
3,0,0,880.3540510000009,31
7,7,-6,880.3465470000009,31
5,7,-1,880.340126000001,31
2,4,1,880.3335930000009,31
0,5,1,880.3271410000008,31
0,4,6,880.3181400000009,31
6,0,-2,880.3116380000009,31
7,0,-2,880.3051080000009,31
3,2,0,880.2975400000009,31
5,5,-1,880.2893250000009,31
1,2,26,880.2826970000009,31
1,7,-8,880.274926000001,31
0,1,22,880.2681060000009,31
5,5,-1,880.2585610000008,31
6,3,-23,880.2520290000008,31
6,4,-1,880.2454610000008,31
6,4,-1,880.2387520000008,31
7,2,-21,880.2323360000008,31
3,4,0,880.2188450000008,31
0,0,2,880.2121180000008,31
2,0,2,880.2055890000008,31
5,1,-5,880.1964690000008,31
6,5,2,880.1885620000007,31
5,7,-1,880.1818490000007,31
5,6,-2,880.1741130000008,31
3,7,1,880.1675910000007,31
3,4,0,880.1599380000007,31
3,6,1,880.1534020000008,31
7,0,-2,880.1466610000008,31
2,5,1,880.1383580000007,31
6,0,-2,880.1315630000008,31
3,2,0,880.1248800000008,31
0,5,1,880.1182900000008,31
2,6,2,880.1114560000008,31
4,4,-3,880.1047770000008,31
3,2,0,880.0960310000008,31
5,3,-6,880.0891240000009,31
6,7,-6,880.0817370000009,31
5,0,-2,880.0669020000008,31
0,4,6,880.0599100000009,31
7,6,-7,880.0516560000008,31
2,2,1,880.0448840000008,31
0,5,1,880.0373510000009,31
1,2,26,880.0304910000008,31
1,3,25,880.0234580000008,31
7,5,2,880.0165420000009,31
5,4,-4,880.0098050000008,31
6,6,-7,880.0027640000009,31
5,5,-1,879.9955100000009,31
6,2,-27,879.9887650000009,31
6,5,2,879.9805200000009,31
2,5,1,879.9714780000008,31
6,4,-1,879.9641670000008,31
0,1,22,879.9570400000008,31
5,0,-2,879.9504230000007,31
5,2,-7,879.9421740000007,31
3,2,0,879.9339490000007,31
7,7,-6,879.9270980000007,31
2,0,2,879.9125990000007,31
5,0,-2,879.9055890000006,31
6,3,-23,879.8966280000006,31
7,5,2,879.8897090000007,31
5,7,-1,879.8816540000007,31
5,0,-2,879.8748170000008,31
3,4,0,879.8678520000009,31
2,6,2,879.8591080000009,31
5,5,-1,879.8521070000008,31
3,3,0,879.8449270000008,31
2,4,1,879.8375970000008,31
3,4,0,879.8307040000008,31
